宏远花园,南城步行街运河东路,当期160户,东莞,2003-04,普通住宅,宏远物业管理有限公司,,0.0,1.2元/平方米·月,1000,30%,27900平方米,,,23.013781,113.739167,"[""http://pic1.ajkimg.com/display/aaa583186930dac5913bd3c0d1c6f68b/200x200.jpg"",""http://pic1.ajkimg.com/display/75db18d8f6895f50659a5a186de13d5c/200x200.jpg"",""http://pic1.ajkimg.com/display/14889eb2dd0b4c0c0f96de3e00656d99/200x200.jpg"",""http://pic1.ajkimg.com/display/0c43be061a16172cb57e2069c7a84eb6/200x200.jpg""]","出门有去周边各地区的公车可坐,是生活居住和投资的最佳选择!"
御花苑,南外环路299号,426户,东莞,2010-03,普通住宅,深联（东莞）物业服务有限公司,,1.58,2.6,1000,63%,110000平方米,,,22.963513,113.726032,"[""http://pic1.ajkimg.com/display/55beb0ac95033ee47345bd64ac6ea0ae/200x200.jpg"",""http://pic1.ajkimg.com/display/173fc3dda15af33e7a07de094b9bfb0c/200x200.jpg"",""http://pic1.ajkimg.com/display/5936990cb07ab55411e8397f611ffde8/200x200.jpg"",""http://pic1.ajkimg.com/display/23a40062afc092f8e944aefdb2b20e9d/200x200.jpg""]",御花苑天珑湾位于东莞市南城区水濂湖畔，是东莞市区最后一块风水宝地，也是市区里面唯一一个拥有原生态大湖泊的小区。 御花苑天珑湾交通路线非常发达，东莞大道、广深高速、R2轻轨等交通动脉都仅在咫尺。御花苑天珑湾还占有“三心五园”的优越位置和配套。所谓“三心”，是指天珑湾占得CLD(中央生活区)+ZBD（中央生态区）+RBD（旅游度假区）三圈核心，同时享受到城市的便利和自然的清幽！所谓“五园”，是指项目周边围绕水濂山郊野公园、水濂湖公园、绿色世界、高尔夫公园、文化之都主题公园五大主题公园。 御花苑占地1200亩左右���建筑面积80万平米左右，项目依山而建，傍水而居，自然环境资源得天独厚，内部配套更是无与伦比。在这里，您可以享受到2000亩的水濂湖，10平方公里的水濂山，2万平方米的荔林半岛，7公里的湖岸线，还有108米高的牛牯岭山体公园。其无敌配套包括有广东美术馆、华润万家超市、西餐厅、棋牌室、儿童游乐场、乡村俱乐部、体育公园等等，其中体育公园占地超过15000平米，是一个集运动、休闲、娱乐为一体的高档会所，里面就有游泳池、羽毛球场、乒乓球场、室内网球场、篮球场、瑜伽室、健身房等一系列的运动设施。
南城名苑,行政中心鸿福西路海雅百货斜对面东园大厦旁,,东莞,,,龙城物业管理公司,,0.0,暂无资料,,00%,,,,23.022423,113.745772,[],电梯洋房，宜商宜住，可办营业执照
生物研究所宿舍,南城亨美红棉路3号,,东莞,,,东莞市荣轩物业管理有限公司,,,暂无资料,,00%,,,,23.0196,113.749693,[],房改房
丰盛名苑,三元里中央生活区科技大道南城汽车总站,1200户,东莞,2009-05,普通住宅,龙城物业管理公司,,1.79,1.95元/平方米·月,230,33.42%,50000平方米,,,22.99135,113.727555,"[""http://pic1.ajkimg.com/display/b79bff1bde71f8a9d7a2fe5a52e3c5da/200x200.jpg"",""http://pic1.ajkimg.com/display/960d40476f5b87efd071f2c75e82b8e3/200x200.jpg"",""http://pic1.ajkimg.com/display/b1d09a32da56d6c53f8efc2b9ec6646d/200x200.jpg"",""http://pic1.ajkimg.com/display/143b8c23dc551348e9e0a5263bff0648/200x200.jpg""]",丰盛名苑位于南城中央生活区科技大道西侧，紧临南城汽车总站。占地2.5万㎡，总建筑面积近5万平米；由6栋11-16层的小高层组成，项目有数千平米的花园，同时配备了会所、游池等设施，是一个性价比非常高的居住型小区！ 项目推出的户型为75平米的两房、90-101平米的小三房， 30-45平米左右的投资型单身公寓、一房一厅。
深业御山泉,南城区科技路与黄金路交汇处,,东莞,,,深业物业管理有限公司,,1.0,暂无资料,800,61.2%,,,,22.98286,113.720584,"[""http://pic1.ajkimg.com/display/0788bae5f547d5538ac1d1dd7f724cbe/200x200.jpg"",""http://pic1.ajkimg.com/display/c7f01664d8bf8c744d4bcd9e2e429a3c/200x200.jpg""]",深业御泉山位于城市新中心区域、中央生态居住区，宏图路与黄金路交汇处，紧邻东莞大道和莞太大道两条城市主干道以及广深高速出口，交通十分便利。项目西面为规划中的“城市花谷”山体花卉主题公园；南面可远眺水濂山，自然资源优越。
骏马山庄3期,莞太大道白马路段,总户数132户户,东莞,2007-06,普通住宅,暂无资料,,0.8,1.5元/平方米·月,,67.0%,,,,22.988533,113.717058,[],骏马山庄位于东莞新城市中心——南城中心区域，紧临107国道、广深高速和五环路，周边配套齐全，有华美乐、家居装饰城、富盈酒店、南城中学、康华医院等，骏马山庄豪华会所包括游泳池、网球场、餐厅、多功能会议室等。 骏马山庄坐拥繁华都市却保持难得的宁静与悠闲，山庄内绿树成荫、花园式主题别墅群、亚热带棕榈园林景观，身处其中让你充分体会到“先观景中家，再观家中景”之雅境。三期共3栋12层，两梯四户，超大地下停车场、可视对讲机系统、门襟控制系统、闭路监控系统等、带购房入户、提供银行按揭以及分期付款，购房灵活轻松置业。
东骏豪苑四期,四环路银树路东骏路宏伟东二路,,东莞,2008-06,普通住宅,东骏物业,,1.8,2.4元/平方米·月,180,70.0%,480000平方米平方米,,,22.991316,113.759759,"[""http://pic1.ajkimg.com/display/39aa9702d613e1a813a10dcd12ad5bd2/200x200.jpg"",""http://pic1.ajkimg.com/display/9eb965e0edefb7f0a0840b6c6c124865/200x200.jpg""]",东骏豪苑四期拥有独享尊贵的7大主题园林景观：1500㎡入口休闲花园、1700㎡大型圆形休闲广场、3000㎡景观水池、1600㎡多功能广场、2500㎡泳池游玩区、5000㎡皇家生态森林区、2100㎡阳光休闲带。 东骏豪苑三、四期以120-180平米高层洋房（二梯四户），以及199平米多层洋房（一梯两户）为主。 其中东骏豪苑四期二梯四户、南北朝向，独享南城区府景观，小区中心、一期湖景尽收眼底。
虎门一号,连升路龙泉国际酒店侧对面,958户,东莞,2010-02,普通住宅,:广州萨弗物业管理有限公司东莞分公司,,3.43,2.4,500多个,35%,120000平方���,,,22.828112157928,113.67434620141,[],"虎门1号位于中国经济千强镇之首——虎门镇CBD中央，地理位置得天独厚：虎门最大的公园——虎门公园、省一级高中——虎门中学、市一级初中——虎门三中、虎门最大的幼儿园——黄金洲幼儿园、五星级的龙泉国际大酒店，更有中心区的完善配套。城市中央的绝版地段成就了虎门1号“东莞地王”的身份地位。 中央地王，峰度天下。虎门1号诞生于东莞地王,以王者的气度重塑一个气势恢弘的王朝。用法式贵族的高贵，凡尔赛宫的瑰丽，香榭丽舍的高雅浪漫，成就虎门1号的非凡高度。 瑞丰地产，广州知名地产品牌，成功打造金雅苑、蓝色康园、铂林国际公寓等知名楼盘，2006年在虎门打造了南中国岛居别墅典范——半岛城邦。如今，瑞丰地产载誉而来，一举拿下虎门中央地王项目。"
东骏豪苑二期,东骏路南城体育馆对面,600户,东莞,,,东骏物业管理公司,,0.96,2.4元/平方米·月,354,70.0%,480000平方米,,,22.990706,113.76215,"[""http://pic1.ajkimg.com/display/178d3fdecffe78a8ccd515e85905d0b2/200x200.jpg"",""http://pic1.ajkimg.com/display/51a08fb40b4e23aff5ab0ceab6c8797b/200x200.jpg"",""http://pic1.ajkimg.com/display/940f9ee49e53f058c9b573a25a250000/200x200.jpg"",""http://pic1.ajkimg.com/display/c24d4af9355a16f8cad360119c3a5f57/200x200.jpg""]",东骏豪苑，都市中心绝无仅有浓荫豪宅，闪耀在南城中央生活区，独享大自然的丰厚馈赠，毗邻宽广的市政体育公园，视野永不遮挡。距四环路、银树路中央居住区、东莞大道、五环路均只有3分钟车程，交通、体育及生活配套一应俱全，尽享CLD的丰富的生活资源。 自然条件十分优越，自身条件更是超乎时代。全市稀有50万平米的超大生态社区，高达75%的绿化率，10万平方米的园林，2万平米的私家生态湖泊……生活在自然拥簇之中，隔绝外界的喧嚣；四大湖畔会所，1万平方米风情商业街，不需踏出家门，消闲、购物、美食信手拈来。 东骏豪苑二期五一认筹，户型主要是分布于110-160平米之间的三房、四房，二期户型方正，楼间距宽，正南或者东南朝向，实用率高达86%，户户可以看到园林景观。小区绿化率为70%，内有2万平方米湖泊。电梯大堂比一期更豪华，挑高六米，采用欧式规划设计。
汇景上层,南城区四环路和科技路交界处,500户,东莞,2007-07,普通住宅,锋尚物业管理,,2.93,2,450,30.0%,36154平方米,,,23.020655,113.74724,"[""http://pic1.ajkimg.com/display/f9da4edbe2d2bb9c9c20ac67b448f372/200x200.jpg"",""http://pic1.ajkimg.com/display/27db62f4ea8796ec7bb684bcce35f35d/200x200.jpg"",""http://pic1.ajkimg.com/display/c8ea249e437fb707667e8bf23c6d1521/200x200.jpg"",""http://pic1.ajkimg.com/display/7a4b184f5e3edfe3b22305fcbd70948a/200x200.jpg""]",汇景·上层用建筑语言阐释了对空间的深层次理解，第一，独创立体韵律空间，打破多层建筑的传统平面布局，有平层、小复式、错层等多种产品；第二，打破户型产品实用率低的局限，赠送大面积的附加空间，实用率最高可达140%；第三，重新定义功能使用原则，对户型动静、干湿、私密性三原则表现得淋漓尽致，显示了建筑的人本关怀
第一国际三期,行政中心城市中心区会展中心,1128户,东莞,2007-10,普通住宅,恒生物业管理公司,,3.7,2.38元/平方米/月,1397,41.8%,325453平方米,,,23.017157,113.762479,"[""http://pic1.ajkimg.com/display/54542d4bbce1064819d7c66479c349b0/200x200.jpg"",""http://pic1.ajkimg.com/display/6f2e76200d019c1ed7101e321c70b0f8/200x200.jpg"",""http://pic1.ajkimg.com/display/6ac03d9bbf7db618d9a84ffb9b443344/200x200.jpg"",""http://pic1.ajkimg.com/display/4e77439b929039687fba7e12fb9c54f6/200x200.jpg""]",第一国际，雄锯**斥资500亿打造的新城市中心区核心地带，紧贴市**新行政办公区、东莞国际会展中心、东莞市人民大会堂、东莞大剧院等中央文化区、五大银行金融机构、世纪城别墅区等大型居住生活区簇拥其中。 第一国际H-6位于整个第一国际项目的中心腹地，北面为第一国际一期，南面为第一国际二期百安中心，目前都已交付使用。H-6项目用地面积为64709平方米，总建筑面积为325453平方米，是一个集商业、办公、居住于一身的大型综合项目。
新园中区,太沙路新园中区（东城食府后面）,,东莞,,,搜房评估参考价：4831元/平方米,,1.56,暂无资料,共有停车位270个,25.0%,,,,22.817959732833,113.68085292326,[],
沙池大厦,鸿福西路,,东莞,,,佳定物业管理有限公司,,0.0,暂无资料,,00%,,,,23.02271,113.746118,[],成熟小区，治安良好，旺中带静。精致装修，厅出阳台城市景观。小区内配套完善，有便利店，地下停车场。小区外八百米生活区内有银丰食街，购物街，南城医院，南城**，市**，中心广场公园，超级市场，星级酒店，酒吧，学校，写字楼，真正坐拥CBD
名门公寓,宏远莞太路宏远酒店斜对面,,东莞,,,威特星酒店管理有限公司,,,2.5元/平方米·月,400多,00%,,,,22.847108,113.680828,[],名门酒店位于东莞南城区莞太路中国银行总部旁，共238套客房，以38－50平方的商务套房、77平方的行政套房及88平方的总统套房为主。名门酒店是中心区首个产权式酒店，其将地产与金融理财产品完美嫁接，打造东莞首例房屋银行，引爆一场新时代的投资革命！ 在硬件上，名门酒店层层设观光平台，每3层还规划有挑高10米的空中花园，同时每套客房皆带有开阔观光阳台，配备情趣西厨，全部按照准四星级标准装修，打造出了四种贴合不同客人需求的个性客房：浪漫情侣房、温馨居家房、休闲商务房、前卫现代房四种风格鲜明的客房，不变的星级品质，百变的氛围选择：可沉稳、可张扬、可温馨、可激情。作为东莞首座主题式个性酒店，名门酒店将成为惊艳全莞的酒店新宠！ 【带10年租约发售，年回报高达8％以上】 投资者购买名门酒店，同时签订租赁协议出租给开发商，租期为10年，租金回报前3年固定回报8％，后7年5％保底＋无上限分红（随着CPI上涨酒店客房价格亦会随之上涨，分红模式保证投资者跟随经济增长获取回报，从而抵御通货膨胀带来的收益贬值），由权威律师机构提供租金支付担保。 【即买即收租，10年净赚1套房！】 前三年每年固定8％的收益，抵了月供还有得赚； 后七年除了可享受固定租金外，还参与酒店经营分红，投资利润率直线飚升； 10年收益远远超过购房成本，中间利润不算，地段升值不算，10年后投资者就净赚了1套房，绝对“稳中大升”的投资！ 【10年原价回购，0风险投资】 合同约定：购买名门酒店10年租约期满后，如业主不愿继续持有，开发商将无条件原价回购！真正0风险的投资！ 【100％独立产权，灵活变现】 每一间客房都是业主的私家不动产： 想改善现金流，随时可转手——收益稳定的酒店客房，不愁没人要。 想做长线投资，则长期持有，既可享受稳定的返租收益及经营分红，又可等地产低迷期过后，博取升值空间。 【特权生活——年享15天免费入住权】 股东每年可免费入住名门酒店15天，另在名门酒店客房及所有配套如会所、茶艺馆、健身房、会议中心、西餐厅等场所的消费，皆可享受8折优惠；
