title,addressFull,total,city,completion,propertyType,propertyCompany,price,volumeRate,propertyCosts,parking,greeningRate,gfa,metro,bus,lat,lng,images,overview
新城国际花都,雷锋大道与银星路交汇处,1884 户户,长沙,2012-01,普通住宅,新城万博物业,3611元/平米,3.6,1元平方米/月,600,40.3%,1180000平方米平方米,,,28.286124,112.928439,"[""http://pic1.ajkimg.com/display/8311788299dc5b5f89b61a4af9e4ec29/200x200.jpg"",""http://pic1.ajkimg.com/display/e9a9e54020ab9d951a2cf798a165d0ef/200x200.jpg""]",新城国际花都位于长沙大河西先导区之望城区，项目所在的雷锋大道板块，聚集了长沙极其罕有的自然资源、人文生态资源：风景秀丽的600多亩观音岩水库，湖南唯一白鹭自然保护区—白鹭岛，四季水果飘香的百果园，中部顶级高尔夫会所—龙湖高尔夫，湖南规模最大寺院—洗心禅寺等均近在咫尺。 新城国际花都引入新加坡的城市社区规划理念，采用时下最流行的新古典主义ARTDECO建筑风格，中西合璧的园林景观，以“绿谷、中央水带”为主线，将园区所有运动、休闲功能与景观贯穿结合，营造成一个四季长春的公园化的人居绿地。产品以满足长沙主流中产阶级为主，76-93平米的紧凑两房，120-130平米的奢适三房、四房，按照严苛的新城“五标准、零缺陷”标准打造，户户朝南，四明设计。保证每一个住户均能得到最大化的通风和采光。 项目采用一站式功能配置，包括新加坡式邻里中心、时尚集中商业中心，五星级多功能影院，白金五星级酒店，囊括台球、水疗、游泳等多种功能的顶级会所，篮球场、网球场体育设施，幼儿园，湖南师大星城实验中学等教育配套。全方位满足业主生活多方面需求。将项目打造成一座花园里的城市绿谷、一座属于星城人的花园城。
佳远小区,汽车西站湘仪路与重阳路交汇处,128户户,长沙,,普通住宅,暂无资料,5503元/平米,3.8,0.5元/平,,23%,,,,28.218537822565,112.91650316071,[],
省委党校,枫林路,,长沙,,普通住宅,,5542元/平米,,,地面停车场,,,,,28.201819,112.941408,[],"幼儿园: 阳光英才幼儿园,早教创造未来,博美幼儿园邮局: 桐梓坡邮政所,湘雅三院邮政所,商学院邮政所,银盆岭邮政所,茶子山邮政所银行: 中信银行(金麓支行),中国银行(岳麓支行),长沙银行(河西支行),桐梓坡邮政储蓄所,中国建设银行(长沙金星支行)卫生医疗站: 桐北社区卫生服务站,英才园社区卫生服务站,杜鹃路社区卫生服务站,麓谷社区卫生服务站,桐梓坡社区卫生服务站学校: ***文学院,长沙电子技术学校,长沙英达外国语学校银盆岭分校,长沙市电子技工学校,中南大学湘雅医学院医院: 裕湘医院,中南大学湘雅三医院,观沙医院,望城坡医院,长沙岳麓人民医院"
可可小城,桐梓坡路319号,534户,长沙,2010-12,"普通住宅,其它",麓景物业,5180元/平米,2.1,1.50元/平方米·月,240,40%,68000平方米,,,28.226444,112.880371,"[""http://pic1.ajkimg.com/display/8c15311b883b9201ba0dce06b6741bcf/200x200.jpg"",""http://pic1.ajkimg.com/display/146c69b03c30acf318f7a4f7ac0e5cb9/200x200.jpg"",""http://pic1.ajkimg.com/display/6b3cabf7e238f9dd91a6a2004d0bc260/200x200.jpg"",""http://pic1.ajkimg.com/display/1dd42a0c2a49d0297f2991034ec607b2/200x200.jpg""]",麓谷可可小城位于桐梓坡西路319号，北邻230亩的原生态山体公园，东靠13万平米的麓谷中心公园；眦邻高新区管理委员会，周边生活配套齐全。项目总用地面积约33000平米，总建筑面积约56000平米，绿地率近40%，容积率为2.1，是麓谷第一个真正意义上的低容积率现代化居住社区。在建筑上采用简约丶时尚的现代建筑风格，在规划中以环境生态为先导，设计上从整体空间环境入手，因地制宜地创造多变宜人的花园式居住环境，极力体现社区内的归属感。 项目以周正的二房丶三房为主力户型，户型紧凑适用，功能分区明确，布局科学合理，入户花园丶空中花园，一房变两房丶二房变三房丶三房变四房，大飘窗丶大客厅丶舒适卧房一应俱全，省钱绝不省空间。
米兰春天-,,,长沙,,,,6296元/平米,,,,,,,,0,0,[],
质量监督局宿舍,,,长���,,,,6174元/平米,,,,,,,,0,0,[],
嘉逸名庭,望岳南路商学院学生公寓东侧,329户,长沙,2007-07,普通住宅,长沙名轩物业管理公司,6177元/平米,3.0。园林景观:小区组团花园,1.00元/平方米·月,198,40%，容积率：3.0。园林景观,47296平方米,,"桐梓坡路,118. 603 348 912 109,麓山名园,咸嘉湖路,望岳路,桐梓坡路",28.223237028427,112.92874798418,"[""http://pic1.ajkimg.com/display/e49975ae5873b2967c0604786da2b914/200x200.jpg"",""http://pic1.ajkimg.com/display/7b80efe79424e9b1fce8f7f6a3980447/200x200.jpg"",""http://pic1.ajkimg.com/display/d7e02c215eca704db58acc01b8083e24/200x200.jpg"",""http://pic1.ajkimg.com/display/271fdb5895fd82a6bb653cbe6ac9623e/200x200.jpg""]",项目介绍:该项目备案批准时间为2006年1月12日、备案编号：2006008、备案机关：长沙市发展和改革委员会、设计单位：长沙市华银建筑设计公司、1#--3#栋施工单位：湖南猎鹰建筑有限公司、4#--6#栋施工单位：长沙咸嘉建筑工程有限公司、监理单位：湖南天福项目管理有限公司、勘察单位：湖南鑫湘工程勘察有限公司，绿化率：40%，容积率：3.0。园林景观:小区组团花园
滨江金鼎,银盆岭大桥西公交车停靠站旁,164户,长沙,2012-12,普通住宅,长沙市建设综合开发公司,6071元/平米,2.94,1.5,102,30%,17943平方米,,,28.23229,112.96298,"[""http://pic1.ajkimg.com/display/6dd3771abb4b1ffaaa8a26c5afd5a683/200x200.jpg"",""http://pic1.ajkimg.com/display/500f8a94654bd4aeb730570157c1ae6d/200x200.jpg""]",楼盘快讯 项目介绍 周边配套 交通状况 车位信息 相关信息 2011-07-13 滨江金鼎八月份售楼部对外开放，十一月份开盘。本项目为国有诚信企业长沙市建设综合开发公司投资开发，与本公司开发的高品质江景住宅---滨江金座相隔仅200米，堪称滨江金座的姊妹篇。公司将一如既往秉承“客户至上、诚信为本”的开发理念，把滨江金鼎建成可与滨江金座媲美的卓绝品质楼盘。本项目地理位置十分优越，处于滨江新城核心位置。踞银盆岭大桥西桥头岳麓大道边，昭示性极强；10余路公交车停靠站旁，交通四���八达。距离长株潭城际铁路站口（滨江新城站）仅1000米，比邻“世茂”、“绿地”、“奥克斯”等大型商住综合体，升值空间超乎您的想象。 限量版小户型住宅，套型建筑面积45平米至67平米之间，空间灵动时尚，实属商务、投资、居住之精品。小户亦有大风光：东瞰湘江、傅家洲、橘子洲及繁华东城；西眺岳麓枫林美景；出门数步即达风光旖旎的潇湘风光带、渔人码头。教育、生活、商务、休闲配套醇熟，是您不可多得的商务居家投资首选佳品。 教育：二十中、长郡双语实验中学、长沙市实验小学其他：湘雅附三医院、新一佳超市、潇湘风光带可搭乘302、348、402、704、804、149、405、168、66、907等停车位:共有车位102个占地面积:17943平方米 开工时间:2011-11-01竣工时间:2012-12-01开发商:长沙市建设综合开发公司建筑单位:湖南望新建设集团股份有限公司建筑设计单位:长沙市规划设计院有限责任公司工程进度:基础(2011-07-01)产权年限:40年户 数:总户数164户
丽臣宿舍,桐梓坡路与金星大道交界,268户,长沙,,普通住宅,暂无资料,6012元/平米,,暂无资料,,30%,,,,28.228279,112.937722,"[""http://pic1.ajkimg.com/display/02b1e831c20b02c49e992d8228312ad9/200x200.jpg""]","普通居民住宅小区,环境整洁干净,周边交通方便快捷，各类生活配套服务设施(商业、金融、教育、医疗、便民等)齐全。"
锦绣江山,银盆南路,1500户,长沙,2008-12,普通住宅,中海物业代管,7264元/平米,2.97,1.2元每平米每月,2100,30%,262069平方米,,5路，7路，9路，10路，15路，17路，18路，24路，36路，33路，T48路,28.21774,112.964866,[],"景秀江山[1]景秀江山[2]位于河西景秀路1号，毗邻望月公园，南靠银洲度假村，掩映在青山绿水与城市繁华的美丽之间，小区总用面积127亩，总建筑面积约20余万平方米，共计住户约达1500余户左右。景秀江山由中国建筑学会副理事长许安之教授担纲设计顾问，在《国际文明居住标准》的基础上，针对国内各城市住宅产业的发展趋势，适时提出了符合国内住宅发展实情的“后小康居住模式”；其吸取“绿色”、“舒适”、“便捷”、“安全”、“多样”、“信息”六大特色先进的适合居住理念���星城掀起了巨浪，建筑类型以十二层带电梯小高层为主，十九层住宅为辅，是长沙河西超大规模高党精品物业。 　　小区外部自然景观资源丰富，东可眺望湘江之水，西可近观望月公园，高眺咸嘉湖、岳麓山风景。小区周边环绕高科技园区、河西高校区、荣湾镇商业区，环境优美，空气清新，人文氛围浓厚，生活配套至臻完备，是居家生活的绝佳地块。小区内建筑单体设计新颖协调、平面舒适好用，小高层和高层建筑呈周边式围和布局，因地势而自然错落有致，形成中央大花园，得到绿化的最大集约效应。整体空间布局为“前庭后院”式布局，内外广场空间，小型广场和大型中心庭院及各建筑前组团空间形成小区的空间序列。小区内实行人车分流，在小区南侧辅助入口和设地面停车场，供访客停车之用。小区内配套设施完善。会所、幼儿园、超市、商铺一应俱全。周边有银洲渡假村、师大附中、湖大附中、培华中学、广沟垅小学、市四医院、肿瘤医院、中南大学附三医院等配套设备。 　　开发商湖南同人置业股份有限公司本着强强联手，共同打造河西首个超大规模高尚精品物业的宗旨，邀请深圳戴得梁行为项目提供全程策划，深大建筑研究所整体规划设计，湖南省第六工程公司���行施工，国际著名物业公司香港戴得梁行担纲小区和物业管理顾问,极力为业主营造一个“绿色”、“舒适”、“便捷”、“安全”、“多样”、“信息”的家。"
金凤楼,岳麓区溁湾镇新民路新民小区对面金凤楼,520户,长沙,2001-10,普通住宅,,6090元/平米,3.2,0.5,65,35%,95200平方米,,,28.19988,112.957612,[],
天骄福邸,杜鹃路与岳华路交汇处,1352户,长沙,2011-12,普通住宅,湖南东宸物业管理服务有限公司,6362元/平米,2.7,1.50元/平方米·月,1:1,45%,179422.09平方米,长株潭轻轨,可搭乘402、117、317、168，在安居乐园下车即可,28.213634664399,112.96389144602,"[""http://pic1.ajkimg.com/display/d737e9810fa5f734352f9ab42be51eff/200x200.jpg"",""http://pic1.ajkimg.com/display/02b2e321a17f9c7d8dc1692cada22de1/200x200.jpg"",""http://pic1.ajkimg.com/display/8fb85fa48877a8dcfec1347054845daf/200x200.jpg"",""http://pic1.ajkimg.com/display/6bfccbda4bd1f26446700e974bc992f8/200x200.jpg""]",天骄福邸总用地面积为53641.71平方米（约80亩），总建筑面积为179422.09平方米，分为两种不同性质用地。西边临岳华路为商业用地，用地面积为17846.46平方米。地上为4层裙楼，接一栋26层公寓和一栋24层酒店，建筑高度为98.85米。地下1层为地下车库，地下2层平时为地下车库，东边为居住用地，面积为35795.25平方米。地上为10栋50米以下的二类高层住宅，地下一层为车库。
时代倾城首期,,,长沙,,,,5296元/平米,,,,,,,,0,0,[],
西江庭院,观沙岭路,,长沙,2004-08,普通住宅,好房子物业公司,6504元/平米,1.5,,,43.00%,60089.00平方米,,"401,402,106,109,等多条公交线路小区门前停靠",28.238599,112.96003,"[""http://pic1.ajkimg.com/display/549f22566d51e3f37b4444665721441d/200x200.jpg"",""http://pic1.ajkimg.com/display/a86512606ec946fcf07415f96f3ade5b/200x200.jpg""]","西江庭院位于风景秀丽的湘江西岸,小区西邻银杉路与长沙市人民**新址,东望湘江几规划中的大型水上公园,南靠安居乐购物广场,距湘江二桥(北大桥)仅三百米,401,402,106,109,等多条公交线路小区门前停靠,居家方便,交通便捷,四通八达.潇湘大道的北拓,北大桥商圈的兴起为该地段注入了更多的都市精彩活力,地段腾飞指日可待. 西江庭院占地60 余亩,总建筑面积5.6万M2,超低容积率1,49,绿地率41%,是典型的低密度,高绿化率的生态健康型小区.小区14栋多层精品住宅组成,依山傍江的环境品质,顺坡取势的庭院规划,典雅清新的建筑风格,以良好的空气,绿化,景观环境质量,是健康居家,轻松置业的上佳选择. 西江庭院秉承”关注家,关心人”的开发理念,倾力营造人性化,健康性理想居家空间.小区打破多层住宅的传统规划模式,汲取中国古代庭院的神韵,创造性地规划出错落有致,景观开扬的半围合式友邻居民庭院,形成了以庭院为中心的户外活动空间,促进业主人际交流,居家如此,”举步入庭院,下楼进花园”,不经意间营造出一种宽松,悠闲,温馨,亲切的现代都市庭院新生活. 西江庭院户型以大面积,小进深,大阳台,主卧大飘窗为主要特色,前庭后院,户户朝南,户户南北通透对流,���照充分,通风采光条件极佳,是理想的阳光健康型住宅."
名家翡翠花园,金星大道与银星路的交汇处...,2016户,长沙,2011-06,普通住宅,美斯顿物业,5497元/平米,2,1.5元平方米月,1653,50%,280000平方米,,,28.28714,112.929974,"[""http://pic1.ajkimg.com/display/2c89c0281f6ce8493ac3bfb1ad6f19d5/200x200.jpg"",""http://pic1.ajkimg.com/display/19902d02f0b41ef25141ba0af84f876a/200x200.jpg"",""http://pic1.ajkimg.com/display/60e5ff05aa796c018fa425b3a9038816/200x200.jpg"",""http://pic1.ajkimg.com/display/059520a5270a110fe35198ce12f831b5/200x200.jpg""]",名家?翡翠花园西临金星大道，东南临银星路，项目位于大河西先导区核心启动区——滨水新城，市**以北，金星大道与银星路交汇处，与湖南师大附中星城实验中学一墙之隔。滨水新城是市**先导区五大重点启动区之一，与滨江新城、洋湖垸、梅溪湖、岳麓大学城同时启动建设。2011年，滨水新城将投入100亿元建设，力在打造省会长沙的生态城区。项目总占地188亩，总建筑面积近28万㎡，容积率2.0，绿地率48.62%，最高楼间距达到200米，是一个高层低密度、高绿化的���居小区。项目共分二期开发，由13栋18-29层小高层、高层组成。目前在售的是项目一期。项目的建筑风格为简约欧式，框架剪力墙结构。外墙主体采用米黄色面砖，搭配流线型的欧式建筑设计元素，简约、大气、典雅。一期为首层架空的18层小高层建筑，部分楼栋有老人健身、儿童玩耍、嬉戏，读书吧等多种主题的架空层泛会所设计。项目采用“人车分流，外围车行，人行中央”的形式，小区道路网分为2级，环形小区路将小区主次出入口联系起来，形成一条内环形小区主要车行通道。车辆进出均限在环形车道上，而不进入小区生活中心区和绿化景观区，车辆不穿越小区景观花园从而保证了业主在社区园林的安全。项目的园林景观是长沙首个台地式的主题景观园林，结合项目的坡地地形，形成了高低错落的景观空间。叠水、湖景、栈道、休闲平台、景观长廊……拾级而上，景观层层递现。在园林的布景上，以人的“视、听、嗅、触、味”为核心，在花、草、树木、小品、景观主题的搭配上都经过精心的设计，打造精致的五感园林。除了独特的五感台地园林设计外，近2000㎡的会所，沿金星大道、银星路1.2万㎡的独立风纯商业街，保证了业主居家的舒适性，同时又为社区居家生活、娱乐休闲提供了丰富的服务配套；内部1933㎡幼儿园，离项目西边500米有星城实验小学，与项目一墙之隔更有师大附中星城实验中学，一站式教育配套，完全解决了孩子从幼儿园到初中的教育问题。小区内部配备了无线的WIFI，让你在小区的任何角落，都能随时随地链接互联网，享受自由自在的冲浪乐趣。在产品设计方面：一期户型产品有86-160平米的两房、三房、四房，各产品区间舒适型、紧凑型户型都有，且多有入户花园、空中花园等半面积赠送，产品线极为丰富。
